# Wavelength   Rlam
30106.35864 0.22504
30119.77826 0.22492
30133.20385 0.22479
30146.63543 0.22467
30160.07299 0.22454
30173.51654 0.22441
30186.96609 0.22429
30200.42163 0.22416
30213.88317 0.22404
30227.35071 0.22391
30240.82425 0.22378
30254.30380 0.22366
30267.78935 0.22353
30281.28092 0.22341
30294.77850 0.22328
30308.28210 0.22316
30321.79172 0.22303
30335.30736 0.22291
30348.82902 0.22278
30362.35671 0.22266
30375.89043 0.22253
30389.43018 0.22241
30402.97597 0.22228
30416.52779 0.22216
30430.08566 0.22203
30443.64957 0.22191
30457.21952 0.22178
30470.79553 0.22166
30484.37758 0.22154
30497.96569 0.22141
30511.55986 0.22129
30525.16008 0.22116
30538.76637 0.22104
30552.37872 0.22092
30565.99714 0.22079
30579.62163 0.22067
30593.25220 0.22055
30606.88884 0.22042
30620.53155 0.22030
30634.18035 0.22018
30647.83524 0.22005
30661.49620 0.21993
30675.16326 0.21981
30688.83641 0.21968
30702.51566 0.21956
30716.20100 0.21944
30729.89244 0.21931
30743.58999 0.21919
30757.29364 0.21907
30771.00340 0.21895
30784.71927 0.21882
30798.44125 0.21870
30812.16935 0.21858
30825.90357 0.21846
30839.64391 0.21834
30853.39038 0.21821
30867.14297 0.21809
30880.90169 0.21797
30894.66655 0.21785
30908.43754 0.21773
30922.21467 0.21760
30935.99794 0.21748
30949.78736 0.21736
30963.58292 0.21724
30977.38463 0.21712
30991.19249 0.21700
31005.00651 0.21688
31018.82668 0.21676
31032.65302 0.21664
31046.48551 0.21651
31060.32418 0.21639
31074.16901 0.21627
31088.02001 0.21615
31101.87719 0.21603
31115.74054 0.21591
31129.61008 0.21579
31143.48579 0.21567
31157.36769 0.21555
31171.25578 0.21543
31185.15006 0.21531
31199.05053 0.21519
31212.95720 0.21507
31226.87006 0.21495
31240.78913 0.21483
31254.71440 0.21471
31268.64588 0.21459
31282.58357 0.21447
31296.52748 0.21435
31310.47759 0.21423
31324.43393 0.21411
31338.39648 0.21399
31352.36526 0.21388
31366.34027 0.21376
31380.32151 0.21364
31394.30897 0.21352
31408.30268 0.21340
31422.30261 0.21328
31436.30879 0.21316
31450.32122 0.21304
31464.33989 0.21292
31478.36481 0.21281
31492.39597 0.21269
31506.43340 0.21257
31520.47708 0.21245
31534.52702 0.21233
31548.58322 0.21222
31562.64569 0.21210
31576.71443 0.21198
31590.78943 0.21186
31604.87072 0.21174
31618.95827 0.21163
31633.05211 0.21151
31647.15223 0.21139
31661.25864 0.21127
31675.37133 0.21116
31689.49031 0.21104
31703.61559 0.21092
31717.74716 0.21080
31731.88503 0.21069
31746.02921 0.21057
31760.17968 0.21045
31774.33647 0.21034
31788.49956 0.21022
31802.66897 0.21010
31816.84470 0.20999
31831.02674 0.20987
31845.21511 0.20975
31859.40980 0.20964
31873.61081 0.20952
31887.81816 0.20941
31902.03184 0.20929
31916.25185 0.20917
31930.47821 0.20906
31944.71090 0.20894
31958.94994 0.20883
31973.19532 0.20871
31987.44706 0.20859
32001.70515 0.20848
32015.96959 0.20836
32030.24039 0.20825
32044.51755 0.20813
32058.80108 0.20802
32073.09097 0.20790
32087.38723 0.20779
32101.68987 0.20767
32115.99888 0.20756
32130.31427 0.20744
32144.63604 0.20733
32158.96419 0.20721
32173.29873 0.20710
32187.63966 0.20698
32201.98698 0.20687
32216.34070 0.20675
32230.70081 0.20664
32245.06733 0.20652
32259.44025 0.20641
32273.81957 0.20630
32288.20531 0.20618
32302.59746 0.20607
32316.99602 0.20595
32331.40100 0.20584
32345.81240 0.20573
32360.23023 0.20561
32374.65448 0.20550
32389.08516 0.20539
32403.52228 0.20527
32417.96582 0.20516
32432.41581 0.20505
32446.87224 0.20493
32461.33511 0.20482
32475.80443 0.20471
32490.28020 0.20459
32504.76242 0.20448
32519.25109 0.20437
32533.74623 0.20425
32548.24782 0.20414
32562.75588 0.20403
32577.27041 0.20392
32591.79140 0.20380
32606.31887 0.20369
32620.85282 0.20358
32635.39324 0.20347
32649.94014 0.20335
32664.49353 0.20324
32679.05340 0.20313
32693.61977 0.20302
32708.19262 0.20291
32722.77198 0.20279
32737.35783 0.20268
32751.95018 0.20257
32766.54904 0.20246
32781.15440 0.20235
32795.76628 0.20224
32810.38467 0.20212
32825.00957 0.20201
32839.64099 0.20190
32854.27894 0.20179
32868.92341 0.20168
32883.57441 0.20157
32898.23193 0.20146
32912.89599 0.20135
32927.56659 0.20123
32942.24373 0.20112
32956.92741 0.20101
32971.61763 0.20090
32986.31440 0.20079
33001.01773 0.20068
33015.72760 0.20057
33030.44404 0.20046
33045.16703 0.20035
33059.89658 0.20024
33074.63271 0.20013
33089.37540 0.20002
33104.12466 0.19991
33118.88049 0.19980
33133.64291 0.19969
33148.41190 0.19958
33163.18748 0.19947
33177.96964 0.19936
33192.75839 0.19925
33207.55373 0.19914
33222.35567 0.19903
33237.16421 0.19892
33251.97934 0.19881
33266.80108 0.19870
33281.62943 0.19859
33296.46439 0.19849
33311.30596 0.19842
33326.15414 0.19833
33341.00894 0.19824
33355.87037 0.19815
33370.73842 0.19806
33385.61309 0.19798
33400.49440 0.19789
33415.38234 0.19780
33430.27691 0.19771
33445.17813 0.19762
33460.08599 0.19754
33475.00049 0.19745
33489.92164 0.19736
33504.84944 0.19727
33519.78389 0.19718
33534.72501 0.19710
33549.67278 0.19701
33564.62721 0.19692
33579.58831 0.19683
33594.55608 0.19675
33609.53052 0.19666
33624.51164 0.19657
33639.49943 0.19648
33654.49390 0.19640
33669.49506 0.19631
33684.50290 0.19622
33699.51744 0.19613
33714.53866 0.19605
33729.56659 0.19596
33744.60121 0.19587
33759.64253 0.19578
33774.69055 0.19570
33789.74529 0.19561
33804.80673 0.19552
33819.87489 0.19543
33834.94976 0.19535
33850.03136 0.19526
33865.11967 0.19517
33880.21471 0.19509
33895.31649 0.19500
33910.42499 0.19491
33925.54022 0.19483
33940.66220 0.19474
33955.79091 0.19465
33970.92637 0.19457
33986.06857 0.19448
34001.21752 0.19439
34016.37323 0.19431
34031.53569 0.19422
34046.70491 0.19413
34061.88089 0.19405
34077.06364 0.19396
34092.25315 0.19387
34107.44944 0.19379
34122.65250 0.19370
34137.86233 0.19361
34153.07894 0.19353
34168.30234 0.19344
34183.53252 0.19336
34198.76949 0.19327
34214.01326 0.19318
34229.26381 0.19310
34244.52117 0.19301
34259.78533 0.19293
34275.05628 0.19284
34290.33405 0.19275
34305.61863 0.19267
34320.91002 0.19258
34336.20822 0.19250
34351.51325 0.19241
34366.82510 0.19232
34382.14377 0.19224
34397.46927 0.19215
34412.80160 0.19207
34428.14076 0.19198
34443.48677 0.19190
34458.83961 0.19181
34474.19930 0.19173
34489.56583 0.19164
34504.93921 0.19155
34520.31945 0.19147
34535.70654 0.19138
34551.10049 0.19130
34566.50130 0.19121
34581.90897 0.19113
34597.32352 0.19104
34612.74493 0.19096
34628.17322 0.19087
34643.60838 0.19079
34659.05043 0.19070
34674.49936 0.19062
34689.95517 0.19053
34705.41788 0.19045
34720.88747 0.19036
34736.36396 0.19028
34751.84735 0.19019
34767.33764 0.19011
34782.83484 0.19002
34798.33895 0.18994
34813.84996 0.18985
34829.36789 0.18977
34844.89273 0.18969
34860.42450 0.18960
34875.96319 0.18952
34891.50880 0.18943
34907.06135 0.18935
34922.62083 0.18926
34938.18724 0.18918
34953.76059 0.18909
34969.34088 0.18901
34984.92812 0.18893
35000.52230 0.18884
35016.12344 0.18876
35031.73153 0.18867
35047.34658 0.18859
35062.96859 0.18851
35078.59756 0.18842
35094.23349 0.18834
35109.87640 0.18825
35125.52628 0.18817
35141.18314 0.18809
35156.84697 0.18800
35172.51779 0.18792
35188.19559 0.18784
35203.88038 0.18775
35219.57216 0.18767
35235.27093 0.18758
35250.97671 0.18750
35266.68948 0.18742
35282.40926 0.18733
35298.13604 0.18725
35313.86984 0.18717
35329.61064 0.18708
35345.35847 0.18700
35361.11331 0.18692
35376.87518 0.18683
35392.64407 0.18675
35408.41999 0.18667
35424.20294 0.18658
35439.99293 0.18650
35455.78996 0.18642
35471.59402 0.18633
35487.40513 0.18625
35503.22329 0.18617
35519.04850 0.18609
35534.88077 0.18600
35550.72009 0.18592
35566.56647 0.18584
35582.41992 0.18575
35598.28043 0.18567
35614.14801 0.18559
35630.02266 0.18551
35645.90439 0.18542
35661.79320 0.18534
35677.68909 0.18526
35693.59207 0.18518
35709.50213 0.18509
35725.41929 0.18501
35741.34354 0.18493
35757.27489 0.18485
35773.21334 0.18476
35789.15890 0.18468
35805.11156 0.18460
35821.07133 0.18452
35837.03822 0.18443
35853.01223 0.18435
35868.99335 0.18427
35884.98160 0.18419
35900.97698 0.18411
35916.97948 0.18402
35932.98912 0.18394
35949.00589 0.18386
35965.02981 0.18378
35981.06086 0.18370
35997.09906 0.18361
36013.14441 0.18353
36029.19692 0.18345
36045.25657 0.18337
36061.32339 0.18329
36077.39737 0.18321
36093.47851 0.18312
36109.56682 0.18304
36125.66230 0.18296
36141.76496 0.18288
36157.87479 0.18280
36173.99181 0.18272
36190.11600 0.18263
36206.24739 0.18255
36222.38597 0.18247
36238.53174 0.18239
36254.68470 0.18231
36270.84487 0.18223
36287.01224 0.18215
36303.18681 0.18207
36319.36860 0.18198
36335.55760 0.18190
36351.75381 0.18182
36367.95725 0.18174
36384.16791 0.18166
36400.38579 0.18158
36416.61090 0.18150
36432.84324 0.18142
36449.08282 0.18134
36465.32964 0.18126
36481.58370 0.18118
36497.84500 0.18109
36514.11356 0.18101
36530.38936 0.18093
36546.67242 0.18085
36562.96274 0.18077
36579.26032 0.18069
36595.56516 0.18061
36611.87727 0.18053
36628.19665 0.18045
36644.52331 0.18037
36660.85724 0.18029
36677.19845 0.18021
36693.54695 0.18013
36709.90274 0.18005
36726.26581 0.17997
36742.63618 0.17989
36759.01385 0.17981
36775.39881 0.17973
36791.79108 0.17965
36808.19066 0.17957
36824.59755 0.17949
36841.01175 0.17941
36857.43326 0.17933
36873.86210 0.17925
36890.29826 0.17917
36906.74174 0.17909
36923.19256 0.17901
36939.65070 0.17893
36956.11619 0.17885
36972.58901 0.17877
36989.06918 0.17869
37005.55669 0.17861
37022.05155 0.17853
37038.55376 0.17845
37055.06333 0.17837
37071.58026 0.17829
37088.10455 0.17821
37104.63620 0.17813
37121.17522 0.17805
37137.72162 0.17797
37154.27539 0.17790
37170.83654 0.17782
37187.40507 0.17774
37203.98099 0.17766
37220.56430 0.17758
37237.15500 0.17750
37253.75309 0.17742
37270.35858 0.17734
37286.97147 0.17726
37303.59177 0.17718
37320.21948 0.17710
37336.85460 0.17703
37353.49713 0.17695
37370.14708 0.17687
37386.80445 0.17679
37403.46925 0.17671
37420.14148 0.17663
37436.82113 0.17655
37453.50823 0.17647
37470.20276 0.17640
37486.90473 0.17632
37503.61415 0.17624
37520.33101 0.17616
37537.05533 0.17608
37553.78710 0.17600
37570.52632 0.17592
37587.27301 0.17585
37604.02717 0.17577
37620.78879 0.17569
37637.55789 0.17561
37654.33445 0.17553
37671.11850 0.17545
37687.91003 0.17538
37704.70904 0.17530
37721.51554 0.17522
37738.32953 0.17514
37755.15102 0.17506
37771.98001 0.17499
37788.81649 0.17491
37805.66048 0.17483
37822.51198 0.17475
37839.37099 0.17467
37856.23752 0.17460
37873.11156 0.17452
37889.99312 0.17444
37906.88221 0.17436
37923.77883 0.17429
37940.68298 0.17421
37957.59466 0.17413
37974.51388 0.17405
37991.44065 0.17398
38008.37495 0.17390
38025.31681 0.17382
38042.26622 0.17374
38059.22318 0.17367
38076.18770 0.17359
38093.15979 0.17351
38110.13944 0.17343
38127.12665 0.17336
38144.12144 0.17328
38161.12381 0.17320
38178.13375 0.17312
38195.15128 0.17305
38212.17639 0.17297
38229.20908 0.17289
38246.24938 0.17282
38263.29726 0.17274
38280.35275 0.17266
38297.41584 0.17259
38314.48653 0.17251
38331.56483 0.17243
38348.65075 0.17235
38365.74428 0.17228
38382.84543 0.17220
38399.95420 0.17212
38417.07060 0.17205
38434.19463 0.17197
38451.32629 0.17189
38468.46559 0.17182
38485.61253 0.17174
38502.76711 0.17166
38519.92934 0.17159
38537.09921 0.17151
38554.27674 0.17144
38571.46193 0.17136
38588.65478 0.17128
38605.85529 0.17121
38623.06347 0.17113
38640.27931 0.17105
38657.50283 0.17098
38674.73403 0.17090
38691.97291 0.17083
38709.21948 0.17075
38726.47373 0.17067
38743.73567 0.17060
38761.00531 0.17052
38778.28264 0.17045
38795.56768 0.17037
38812.86042 0.17029
38830.16086 0.17022
38847.46902 0.17014
38864.78490 0.17007
38882.10849 0.16999
38899.43981 0.16991
38916.77885 0.16984
38934.12561 0.16976
38951.48012 0.16969
38968.84235 0.16961
38986.21233 0.16954
39003.59005 0.16946
39020.97551 0.16939
39038.36872 0.16931
39055.76969 0.16923
39073.17841 0.16916
39090.59489 0.16908
39108.01914 0.16901
39125.45115 0.16893
39142.89093 0.16886
39160.33849 0.16878
39177.79382 0.16871
39195.25694 0.16863
39212.72783 0.16856
39230.20652 0.16848
39247.69299 0.16841
39265.18726 0.16833
39282.68933 0.16826
39300.19920 0.16818
39317.71688 0.16811
39335.24236 0.16803
39352.77565 0.16796
39370.31676 0.16788
39387.86569 0.16781
39405.42244 0.16773
39422.98702 0.16766
39440.55943 0.16758
39458.13967 0.16751
39475.72774 0.16743
39493.32366 0.16736
39510.92741 0.16728
39528.53902 0.16721
39546.15847 0.16714
39563.78578 0.16706
39581.42095 0.16699
39599.06397 0.16691
39616.71486 0.16684
39634.37362 0.16676
39652.04025 0.16669
39669.71475 0.16662
39687.39714 0.16654
39705.08740 0.16647
39722.78555 0.16639
39740.49159 0.16632
39758.20552 0.16624
39775.92735 0.16617
39793.65707 0.16610
39811.39470 0.16602
39829.14023 0.16595
39846.89368 0.16587
39864.65504 0.16580
39882.42431 0.16573
39900.20151 0.16565
39917.98663 0.16558
39935.77967 0.16551
39953.58065 0.16543
39971.38957 0.16536
39989.20642 0.16528
40007.03121 0.16521
40024.86395 0.16514
40042.70463 0.16506
40060.55327 0.16499
40078.40987 0.16492
40096.27442 0.16484
40114.14694 0.16477
40132.02742 0.16470
40149.91588 0.16462
40167.81230 0.16455
40185.71671 0.16448
40203.62909 0.16440
40221.54946 0.16433
40239.47782 0.16426
40257.41417 0.16418
40275.35851 0.16411
40293.31085 0.16404
40311.27120 0.16396
40329.23955 0.16389
40347.21591 0.16382
40365.20028 0.16374
40383.19267 0.16367
40401.19308 0.16360
40419.20151 0.16353
40437.21797 0.16345
40455.24246 0.16338
40473.27498 0.16331
40491.31554 0.16323
40509.36414 0.16316
40527.42079 0.16309
40545.48549 0.16302
40563.55824 0.16294
40581.63904 0.16287
40599.72790 0.16280
40617.82483 0.16273
40635.92982 0.16265
40654.04289 0.16258
40672.16402 0.16251
40690.29324 0.16244
40708.43053 0.16236
40726.57591 0.16229
40744.72938 0.16222
40762.89094 0.16215
40781.06059 0.16207
40799.23835 0.16200
40817.42420 0.16193
40835.61817 0.16186
40853.82024 0.16179
40872.03043 0.16171
40890.24873 0.16164
40908.47515 0.16157
40926.70970 0.16150
40944.95237 0.16143
40963.20318 0.16135
40981.46212 0.16128
40999.72920 0.16121
41018.00443 0.16114
41036.28780 0.16107
41054.57932 0.16099
41072.87899 0.16092
41091.18682 0.16085
41109.50281 0.16078
41127.82696 0.16071
41146.15928 0.16064
41164.49977 0.16056
41182.84844 0.16049
41201.20529 0.16042
41219.57032 0.16035
41237.94353 0.16028
41256.32494 0.16021
41274.71454 0.16014
41293.11233 0.16006
41311.51833 0.15999
41329.93253 0.15992
41348.35494 0.15985
41366.78555 0.15978
41385.22439 0.15971
41403.67144 0.15964
41422.12672 0.15957
41440.59022 0.15950
41459.06196 0.15942
41477.54192 0.15935
41496.03012 0.15928
41514.52657 0.15921
41533.03126 0.15914
41551.54420 0.15907
41570.06538 0.15900
41588.59483 0.15893
41607.13253 0.15886
41625.67850 0.15879
41644.23273 0.15872
41662.79524 0.15864
41681.36602 0.15857
41699.94507 0.15850
41718.53241 0.15843
41737.12803 0.15836
41755.73194 0.15829
41774.34415 0.15822
41792.96465 0.15815
41811.59345 0.15808
41830.23055 0.15801
41848.87596 0.15794
41867.52969 0.15787
41886.19172 0.15780
41904.86208 0.15773
41923.54075 0.15766
41942.22776 0.15759
41960.92309 0.15752
41979.62676 0.15745
41998.33876 0.15738
42017.05910 0.15731
42035.78779 0.15724
42054.52483 0.15717
42073.27021 0.15710
42092.02396 0.15703
42110.78606 0.15696
42129.55653 0.15689
42148.33536 0.15682
42167.12256 0.15675
42185.91814 0.15668
42204.72209 0.15661
42223.53443 0.15654
42242.35515 0.15647
42261.18426 0.15640
42280.02177 0.15633
42298.86767 0.15626
42317.72197 0.15619
42336.58468 0.15612
42355.45579 0.15605
42374.33531 0.15598
42393.22325 0.15591
42412.11961 0.15584
42431.02440 0.15577
42449.93760 0.15570
42468.85924 0.15563
42487.78932 0.15556
42506.72783 0.15549
42525.67478 0.15543
42544.63018 0.15536
42563.59403 0.15529
42582.56633 0.15522
42601.54708 0.15515
42620.53630 0.15508
42639.53398 0.15501
42658.54013 0.15494
42677.55476 0.15487
42696.57785 0.15480
42715.60943 0.15473
42734.64949 0.15467
42753.69804 0.15460
42772.75507 0.15453
42791.82060 0.15446
42810.89464 0.15439
42829.97717 0.15432
42849.06821 0.15425
42868.16775 0.15418
42887.27581 0.15412
42906.39239 0.15405
42925.51749 0.15398
42944.65112 0.15391
42963.79327 0.15384
42982.94395 0.15377
43002.10318 0.15370
43021.27094 0.15364
43040.44724 0.15357
43059.63210 0.15350
43078.82550 0.15343
43098.02746 0.15336
43117.23798 0.15329
43136.45706 0.15322
43155.68471 0.15316
43174.92093 0.15309
43194.16572 0.15302
43213.41909 0.15295
43232.68105 0.15288
43251.95159 0.15282
43271.23071 0.15275
43290.51844 0.15268
43309.81476 0.15261
43329.11968 0.15254
43348.43320 0.15248
43367.75534 0.15241
43387.08609 0.15234
43406.42545 0.15227
43425.77343 0.15220
43445.13004 0.15214
43464.49528 0.15207
43483.86915 0.15200
43503.25165 0.15193
43522.64279 0.15187
43542.04258 0.15180
43561.45102 0.15173
43580.86810 0.15166
43600.29384 0.15159
43619.72824 0.15153
43639.17130 0.15146
43658.62303 0.15139
43678.08343 0.15132
43697.55250 0.15126
43717.03025 0.15119
43736.51669 0.15112
43756.01181 0.15106
43775.51561 0.15099
43795.02812 0.15092
43814.54932 0.15085
43834.07922 0.15079
43853.61782 0.15072
43873.16514 0.15065
43892.72117 0.15058
43912.28591 0.15052
43931.85938 0.15045
43951.44157 0.15038
43971.03249 0.15032
43990.63214 0.15025
44010.24053 0.15018
44029.85766 0.15012
44049.48353 0.15005
44069.11816 0.14998
44088.76153 0.14992
44108.41366 0.14985
44128.07455 0.14978
44147.74420 0.14971
44167.42262 0.14965
44187.10981 0.14958
44206.80577 0.14951
44226.51052 0.14945
44246.22405 0.14938
44265.94637 0.14932
44285.67747 0.14925
44305.41737 0.14918
44325.16608 0.14912
44344.92358 0.14905
44364.68989 0.14898
44384.46501 0.14892
44404.24895 0.14885
44424.04170 0.14878
44443.84328 0.14872
44463.65368 0.14865
44483.47291 0.14858
44503.30098 0.14852
44523.13789 0.14845
44542.98363 0.14839
44562.83823 0.14832
44582.70167 0.14825
44602.57397 0.14819
44622.45512 0.14812
44642.34514 0.14806
44662.24403 0.14799
44682.15178 0.14792
44702.06840 0.14786
44721.99391 0.14779
44741.92829 0.14773
44761.87157 0.14766
44781.82373 0.14760
44801.78478 0.14753
44821.75473 0.14746
44841.73359 0.14740
44861.72134 0.14733
44881.71801 0.14727
44901.72359 0.14720
44921.73809 0.14714
44941.76151 0.14707
44961.79386 0.14700
44981.83513 0.14694
45001.88534 0.14687
45021.94448 0.14681
45042.01257 0.14674
45062.08960 0.14668
45082.17558 0.14661
45102.27051 0.14655
45122.37440 0.14648
45142.48726 0.14642
45162.60907 0.14635
45182.73986 0.14629
45202.87962 0.14622
45223.02835 0.14616
45243.18607 0.14609
45263.35277 0.14602
45283.52846 0.14596
45303.71315 0.14589
45323.90683 0.14583
45344.10951 0.14576
45364.32120 0.14570
45384.54189 0.14563
45404.77160 0.14557
45425.01033 0.14551
45445.25808 0.14544
45465.51485 0.14538
45485.78066 0.14531
45506.05549 0.14525
45526.33937 0.14518
45546.63228 0.14512
45566.93424 0.14505
45587.24525 0.14499
45607.56531 0.14492
45627.89443 0.14486
45648.23262 0.14479
45668.57986 0.14473
45688.93618 0.14466
45709.30157 0.14460
45729.67604 0.14454
45750.05959 0.14447
45770.45223 0.14441
45790.85395 0.14434
45811.26477 0.14428
45831.68469 0.14421
45852.11371 0.14415
45872.55183 0.14409
45892.99907 0.14402
45913.45542 0.14396
45933.92089 0.14389
45954.39548 0.14383
45974.87919 0.14376
45995.37204 0.14370
46015.87402 0.14364
46036.38514 0.14357
46056.90541 0.14351
46077.43481 0.14344
46097.97337 0.14338
46118.52109 0.14332
46139.07796 0.14325
46159.64400 0.14319
46180.21920 0.14313
46200.80358 0.14306
46221.39713 0.14300
46241.99986 0.14293
46262.61177 0.14287
46283.23287 0.14281
46303.86317 0.14274
46324.50266 0.14268
46345.15134 0.14262
46365.80924 0.14255
46386.47634 0.14249
46407.15265 0.14243
46427.83818 0.14236
46448.53293 0.14230
46469.23690 0.14224
46489.95010 0.14217
46510.67254 0.14211
46531.40421 0.14205
46552.14512 0.14198
